Population,Date,Year,Max,max_temp,Min,min_temp,Average,mean_temp,daylength_hours
CO,7.23,2019,86,30,55,12.77777778,70.5,21.38888889,14.53416667
CO,7.24,2019,95,35,56,13.33333333,75.5,24.16666667,14.50583333
CO,7.25,2019,88,31.11111111,63,17.22222222,75.5,24.16666667,14.47694444
CO,7.26,2019,92,33.33333333,56,13.33333333,74,23.33333333,14.44722222
CO,7.27,2019,87,30.55555556,61,16.11111111,74,23.33333333,14.41722222
CO,7.28,2019,89,31.66666667,61,16.11111111,75,23.88888889,14.38666667
CO,7.29,2019,93,33.88888889,52,11.11111111,72.5,22.5,14.35527778
CO,7.30,2019,90,32.22222222,56,13.33333333,73,22.77777778,14.32361111
CO,7.31,2019,87,30.55555556,63,17.22222222,75,23.88888889,14.29138889
CO,7.01,2020,86,30,48,8.888888889,67,19.44444444,14.96527778
CO,7.02,2020,93,33.88888889,54,12.22222222,73.5,23.05555556,14.95472222
CO,7.03,2020,86,30,57,13.88888889,71.5,21.94444444,14.94333333
CO,7.04,2020,87,30.55555556,57,13.88888889,72,22.22222222,14.93083333
CO,7.05,2020,90,32.22222222,52,11.11111111,71,21.66666667,14.9175
CO,7.06,2020,92,33.33333333,55,12.77777778,73.5,23.05555556,14.90333333
CO,7.07,2020,92,33.33333333,59,15,75.5,24.16666667,14.88805556
CO,7.08,2020,96,35.55555556,54,12.22222222,75,23.88888889,14.87194444
CO,7.09,2020,93,33.88888889,56,13.33333333,74.5,23.61111111,14.85527778
CO,7.10,2020,99,37.22222222,56,13.33333333,77.5,25.27777778,14.83722222
CO,7.11,2020,95,35,57,13.88888889,76,24.44444444,14.81861111
CO,7.12,2020,91,32.77777778,58,14.44444444,74.5,23.61111111,14.79916667
CO,7.13,2020,99,37.22222222,67,19.44444444,83,28.33333333,14.77888889
CO,7.14,2020,89,31.66666667,64,17.77777778,76.5,24.72222222,14.75777778
CO,7.15,2020,79,26.11111111,53,11.66666667,66,18.88888889,14.73583333
CO,7.16,2020,94,34.44444444,55,12.77777778,74.5,23.61111111,14.71333333
CO,7.17,2020,94,34.44444444,62,16.66666667,78,25.55555556,14.68972222
CO,7.18,2020,100,37.77777778,68,20,84,28.88888889,14.66555556
CO,7.19,2020,88,31.11111111,60,15.55555556,74,23.33333333,14.64055556
CO,7.20,2020,91,32.77777778,57,13.88888889,74,23.33333333,14.615
CO,7.21,2020,87,30.55555556,57,13.88888889,72,22.22222222,14.58861111
CO,7.22,2020,90,32.22222222,54,12.22222222,72,22.22222222,14.56166667
CO,7.23,2020,92,33.33333333,66,18.88888889,79,26.11111111,14.53416667
CO,7.24,2020,84,28.88888889,65,18.33333333,74.5,23.61111111,14.50583333
CO,7.25,2020,85,29.44444444,59,15,72,22.22222222,14.47694444
CO,7.26,2020,80,26.66666667,60,15.55555556,70,21.11111111,14.44722222
CO,7.27,2020,87,30.55555556,55,12.77777778,71,21.66666667,14.41722222
CO,7.28,2020,85,29.44444444,58,14.44444444,71.5,21.94444444,14.38666667
CO,7.29,2020,94,34.44444444,58,14.44444444,76,24.44444444,14.35527778
CO,7.30,2020,82,27.77777778,55,12.77777778,68.5,20.27777778,14.32361111
CO,7.31,2020,82,27.77777778,55,12.77777778,68.5,20.27777778,14.29138889
CO,7.01,2021,77,25,57,13.88888889,67,19.44444444,14.96527778
CO,7.02,2021,83,28.33333333,52,11.11111111,67.5,19.72222222,14.95472222
CO,7.03,2021,87,30.55555556,55,12.77777778,71,21.66666667,14.94333333
CO,7.04,2021,85,29.44444444,57,13.88888889,71,21.66666667,14.93083333
CO,7.05,2021,86,30,56,13.33333333,71,21.66666667,14.9175
CO,7.06,2021,83,28.33333333,59,15,71,21.66666667,14.90333333
CO,7.07,2021,87,30.55555556,56,13.33333333,71.5,21.94444444,14.88805556
CO,7.08,2021,98,36.66666667,56,13.33333333,77,25,14.87194444
CO,7.09,2021,94,34.44444444,67,19.44444444,80.5,26.94444444,14.85527778
CO,7.10,2021,91,32.77777778,58,14.44444444,74.5,23.61111111,14.83722222
CO,7.11,2021,84,28.88888889,52,11.11111111,68,20,14.81861111
CO,7.12,2021,88,31.11111111,52,11.11111111,70,21.11111111,14.79916667
CO,7.13,2021,87,30.55555556,62,16.66666667,74.5,23.61111111,14.77888889
CO,7.14,2021,78,25.55555556,58,14.44444444,68,20,14.75777778
CO,7.15,2021,82,27.77777778,52,11.11111111,67,19.44444444,14.73583333
CO,7.16,2021,90,32.22222222,54,12.22222222,72,22.22222222,14.71333333
CO,7.17,2021,91,32.77777778,56,13.33333333,73.5,23.05555556,14.68972222
CO,7.18,2021,91,32.77777778,56,13.33333333,73.5,23.05555556,14.66555556
CO,7.19,2021,92,33.33333333,58,14.44444444,75,23.88888889,14.64055556
CO,7.20,2021,93,33.88888889,56,13.33333333,74.5,23.61111111,14.615
CO,7.21,2021,89,31.66666667,61,16.11111111,75,23.88888889,14.58861111
CO,7.22,2021,94,34.44444444,61,16.11111111,77.5,25.27777778,14.56166667
CO,7.23,2021,93,33.88888889,65,18.33333333,79,26.11111111,14.53416667
CO,7.24,2021,86,30,62,16.66666667,74,23.33333333,14.50583333
CO,7.25,2021,90,32.22222222,61,16.11111111,75.5,24.16666667,14.47694444
CO,7.26,2021,91,32.77777778,56,13.33333333,73.5,23.05555556,14.44722222
CO,7.27,2021,93,33.88888889,55,12.77777778,74,23.33333333,14.41722222
CO,7.28,2021,95,35,58,14.44444444,76.5,24.72222222,14.38666667
CO,7.29,2021,89,31.66666667,58,14.44444444,73.5,23.05555556,14.35527778
CO,7.30,2021,91,32.77777778,61,16.11111111,76,24.44444444,14.32361111
CO,7.31,2021,76,24.44444444,61,16.11111111,68.5,20.27777778,14.29138889
CO,7.01,2022,84,28.88888889,51,10.55555556,67.5,19.72222222,14.96527778
CO,7.02,2022,89,31.66666667,54,12.22222222,71.5,21.94444444,14.95472222
CO,7.03,2022,88,31.11111111,57,13.88888889,72.5,22.5,14.94333333
CO,7.04,2022,92,33.33333333,58,14.44444444,75,23.88888889,14.93083333
CO,7.05,2022,88,31.11111111,58,14.44444444,73,22.77777778,14.9175
CO,7.06,2022,86,30,63,17.22222222,74.5,23.61111111,14.90333333
CO,7.07,2022,90,32.22222222,53,11.66666667,71.5,21.94444444,14.88805556
CO,7.08,2022,94,34.44444444,55,12.77777778,74.5,23.61111111,14.87194444
CO,7.09,2022,99,37.22222222,58,14.44444444,78.5,25.83333333,14.85527778
CO,7.10,2022,98,36.66666667,59,15,78.5,25.83333333,14.83722222
CO,7.11,2022,81,27.22222222,60,15.55555556,70.5,21.38888889,14.81861111
CO,7.12,2022,93,33.88888889,54,12.22222222,73.5,23.05555556,14.79916667
CO,7.13,2022,96,35.55555556,56,13.33333333,76,24.44444444,14.77888889
CO,7.14,2022,96,35.55555556,67,19.44444444,81.5,27.5,14.75777778
CO,7.15,2022,89,31.66666667,62,16.66666667,75.5,24.16666667,14.73583333
CO,7.16,2022,91,32.77777778,62,16.66666667,76.5,24.72222222,14.71333333
CO,7.17,2022,97,36.11111111,58,14.44444444,77.5,25.27777778,14.68972222
CO,7.18,2022,99,37.22222222,65,18.33333333,82,27.77777778,14.66555556
CO,7.19,2022,100,37.77777778,71,21.66666667,85.5,29.72222222,14.64055556
CO,7.20,2022,94,34.44444444,61,16.11111111,77.5,25.27777778,14.615
CO,7.21,2022,94,34.44444444,57,13.88888889,75.5,24.16666667,14.58861111
CO,7.22,2022,97,36.11111111,65,18.33333333,81,27.22222222,14.56166667
CO,7.23,2022,96,35.55555556,67,19.44444444,81.5,27.5,14.53416667
CO,7.24,2022,78,25.55555556,57,13.88888889,67.5,19.72222222,14.50583333
CO,7.25,2022,89,31.66666667,56,13.33333333,72.5,22.5,14.47694444
CO,7.26,2022,88,31.11111111,57,13.88888889,72.5,22.5,14.44722222
CO,7.27,2022,86,30,58,14.44444444,72,22.22222222,14.41722222
CO,7.28,2022,82,27.77777778,60,15.55555556,71,21.66666667,14.38666667
CO,7.29,2022,81,27.22222222,58,14.44444444,69.5,20.83333333,14.35527778
CO,7.30,2022,91,32.77777778,51,10.55555556,71,21.66666667,14.32361111
CO,7.31,2022,90,32.22222222,61,16.11111111,75.5,24.16666667,14.29138889
CO,7.01,2023,82,27.77777778,48,8.888888889,65,18.33333333,14.96527778
CO,7.02,2023,86,30,52,11.11111111,69,20.55555556,14.95472222
CO,7.03,2023,91,32.77777778,53,11.66666667,72,22.22222222,14.94333333
CO,7.04,2023,87,30.55555556,60,15.55555556,73.5,23.05555556,14.93083333
CO,7.05,2023,71,21.66666667,54,12.22222222,62.5,16.94444444,14.9175
CO,7.06,2023,73,22.77777778,56,13.33333333,64.5,18.05555556,14.90333333
CO,7.07,2023,76,24.44444444,53,11.66666667,64.5,18.05555556,14.88805556
CO,7.08,2023,78,25.55555556,58,14.44444444,68,20,14.87194444
CO,7.09,2023,80,26.66666667,53,11.66666667,66.5,19.16666667,14.85527778
CO,7.10,2023,93,33.88888889,54,12.22222222,73.5,23.05555556,14.83722222
CO,7.11,2023,95,35,58,14.44444444,76.5,24.72222222,14.81861111
CO,7.12,2023,91,32.77777778,59,15,75,23.88888889,14.79916667
CO,7.13,2023,92,33.33333333,58,14.44444444,75,23.88888889,14.77888889
CO,7.14,2023,86,30,61,16.11111111,73.5,23.05555556,14.75777778
CO,7.15,2023,84,28.88888889,53,11.66666667,68.5,20.27777778,14.73583333
CO,7.16,2023,88,31.11111111,54,12.22222222,71,21.66666667,14.71333333
CO,7.17,2023,97,36.11111111,58,14.44444444,77.5,25.27777778,14.68972222
CO,7.18,2023,94,34.44444444,62,16.66666667,78,25.55555556,14.66555556
CO,7.19,2023,86,30,68,20,77,25,14.64055556
CO,7.20,2023,78,25.55555556,59,15,68.5,20.27777778,14.615
CO,7.21,2023,82,27.77777778,53,11.66666667,67.5,19.72222222,14.58861111
CO,7.22,2023,89,31.66666667,52,11.11111111,70.5,21.38888889,14.56166667
CO,7.23,2023,96,35.55555556,56,13.33333333,76,24.44444444,14.53416667
CO,7.24,2023,97,36.11111111,58,14.44444444,77.5,25.27777778,14.50583333
CO,7.25,2023,98,36.66666667,60,15.55555556,79,26.11111111,14.47694444
CO,7.26,2023,95,35,67,19.44444444,81,27.22222222,14.44722222
CO,7.27,2023,95,35,60,15.55555556,77.5,25.27777778,14.41722222
CO,7.28,2023,95,35,59,15,77,25,14.38666667
CO,7.29,2023,85,29.44444444,56,13.33333333,70.5,21.38888889,14.35527778
CO,7.30,2023,94,34.44444444,58,14.44444444,76,24.44444444,14.32361111
CO,7.31,2023,90,32.22222222,65,18.33333333,77.5,25.27777778,14.29138889
CO,8.01,2014,80,26.66666667,58,14.44444444,69,20.55555556,14.25861111
CO,8.02,2014,83,28.33333333,50,10,66.5,19.16666667,14.22527778
CO,8.03,2014,87,30.55555556,54,12.22222222,70.5,21.38888889,14.19138889
CO,8.04,2014,84,28.88888889,56,13.33333333,70,21.11111111,14.15722222
CO,8.05,2014,81,27.22222222,61,16.11111111,71,21.66666667,14.1225
CO,8.06,2014,86,30,56,13.33333333,71,21.66666667,14.0875
CO,8.07,2014,85,29.44444444,57,13.88888889,71,21.66666667,14.05194444
CO,8.08,2014,84,28.88888889,53,11.66666667,68.5,20.27777778,14.01611111
CO,8.09,2014,86,30,55,12.77777778,70.5,21.38888889,13.97972222
CO,8.10,2014,77,25,55,12.77777778,66,18.88888889,13.94305556
CO,8.11,2014,85,29.44444444,52,11.11111111,68.5,20.27777778,13.90611111
CO,8.12,2014,89,31.66666667,52,11.11111111,70.5,21.38888889,13.86861111
CO,8.13,2014,90,32.22222222,58,14.44444444,74,23.33333333,13.83083333
CO,8.14,2014,83,28.33333333,65,18.33333333,74,23.33333333,13.79277778
CO,8.15,2014,88,31.11111111,57,13.88888889,72.5,22.5,13.75444444
CO,8.16,2014,91,32.77777778,58,14.44444444,74.5,23.61111111,13.71583333
CO,8.17,2014,92,33.33333333,58,14.44444444,75,23.88888889,13.67694444
CO,8.18,2014,88,31.11111111,57,13.88888889,72.5,22.5,13.6375
CO,8.19,2014,86,30,55,12.77777778,70.5,21.38888889,13.59805556
CO,8.20,2014,89,31.66666667,57,13.88888889,73,22.77777778,13.55833333
CO,8.21,2014,84,28.88888889,58,14.44444444,71,21.66666667,13.51833333
CO,8.22,2014,71,21.66666667,58,14.44444444,64.5,18.05555556,13.47833333
CO,8.23,2014,78,25.55555556,56,13.33333333,67,19.44444444,13.43777778
CO,8.24,2014,84,28.88888889,50,10,67,19.44444444,13.39722222
CO,8.25,2014,82,27.77777778,51,10.55555556,66.5,19.16666667,13.35638889
CO,8.26,2014,75,23.88888889,54,12.22222222,64.5,18.05555556,13.31527778
CO,8.27,2014,76,24.44444444,57,13.88888889,66.5,19.16666667,13.27416667
CO,8.28,2014,66,18.88888889,50,10,58,14.44444444,13.23277778
CO,8.29,2014,81,27.22222222,50,10,65.5,18.61111111,13.19138889
CO,8.30,2014,87,30.55555556,49,9.444444444,68,20,13.14972222
CO,8.31,2014,81,27.22222222,52,11.11111111,66.5,19.16666667,13.10777778
CO,8.01,2015,90,32.22222222,57,13.88888889,73.5,23.05555556,14.25861111
CO,8.02,2015,90,32.22222222,57,13.88888889,73.5,23.05555556,14.22527778
CO,8.03,2015,82,27.77777778,61,16.11111111,71.5,21.94444444,14.19138889
CO,8.04,2015,90,32.22222222,57,13.88888889,73.5,23.05555556,14.15722222
CO,8.05,2015,93,33.88888889,54,12.22222222,73.5,23.05555556,14.1225
CO,8.06,2015,94,34.44444444,59,15,76.5,24.72222222,14.0875
CO,8.07,2015,90,32.22222222,55,12.77777778,72.5,22.5,14.05194444
CO,8.08,2015,87,30.55555556,57,13.88888889,72,22.22222222,14.01611111
CO,8.09,2015,89,31.66666667,57,13.88888889,73,22.77777778,13.97972222
CO,8.10,2015,86,30,54,12.22222222,70,21.11111111,13.94305556
CO,8.11,2015,83,28.33333333,61,16.11111111,72,22.22222222,13.90611111
CO,8.12,2015,91,32.77777778,56,13.33333333,73.5,23.05555556,13.86861111
CO,8.13,2015,94,34.44444444,61,16.11111111,77.5,25.27777778,13.83083333
CO,8.14,2015,93,33.88888889,59,15,76,24.44444444,13.79277778
CO,8.15,2015,96,35.55555556,59,15,77.5,25.27777778,13.75444444
CO,8.16,2015,87,30.55555556,60,15.55555556,73.5,23.05555556,13.71583333
CO,8.17,2015,76,24.44444444,56,13.33333333,66,18.88888889,13.67694444
CO,8.18,2015,75,23.88888889,52,11.11111111,63.5,17.5,13.6375
CO,8.19,2015,70,21.11111111,44,6.666666667,57,13.88888889,13.59805556
CO,8.20,2015,89,31.66666667,47,8.333333333,68,20,13.55833333
CO,8.21,2015,93,33.88888889,53,11.66666667,73,22.77777778,13.51833333
CO,8.22,2015,90,32.22222222,64,17.77777778,77,25,13.47833333
CO,8.23,2015,77,25,44,6.666666667,60.5,15.83333333,13.43777778
CO,8.24,2015,85,29.44444444,50,10,67.5,19.72222222,13.39722222
CO,8.25,2015,94,34.44444444,54,12.22222222,74,23.33333333,13.35638889
CO,8.26,2015,91,32.77777778,59,15,75,23.88888889,13.31527778
CO,8.27,2015,88,31.11111111,61,16.11111111,74.5,23.61111111,13.27416667
CO,8.28,2015,85,29.44444444,55,12.77777778,70,21.11111111,13.23277778
CO,8.29,2015,91,32.77777778,54,12.22222222,72.5,22.5,13.19138889
CO,8.30,2015,96,35.55555556,54,12.22222222,75,23.88888889,13.14972222
CO,8.31,2015,84,28.88888889,64,17.77777778,74,23.33333333,13.10777778
CO,8.01,2016,95,35,57,13.88888889,76,24.44444444,14.25861111
CO,8.02,2016,92,33.33333333,61,16.11111111,76.5,24.72222222,14.22527778
CO,8.03,2016,95,35,56,13.33333333,75.5,24.16666667,14.19138889
CO,8.04,2016,88,31.11111111,64,17.77777778,76,24.44444444,14.15722222
CO,8.05,2016,74,23.33333333,55,12.77777778,64.5,18.05555556,14.1225
CO,8.06,2016,81,27.22222222,56,13.33333333,68.5,20.27777778,14.0875
CO,8.07,2016,89,31.66666667,55,12.77777778,72,22.22222222,14.05194444
CO,8.08,2016,94,34.44444444,60,15.55555556,77,25,14.01611111
CO,8.09,2016,95,35,57,13.88888889,76,24.44444444,13.97972222
CO,8.10,2016,91,32.77777778,58,14.44444444,74.5,23.61111111,13.94305556
CO,8.11,2016,88,31.11111111,60,15.55555556,74,23.33333333,13.90611111
CO,8.12,2016,82,27.77777778,52,11.11111111,67,19.44444444,13.86861111
CO,8.13,2016,88,31.11111111,51,10.55555556,69.5,20.83333333,13.83083333
CO,8.14,2016,91,32.77777778,50,10,70.5,21.38888889,13.79277778
CO,8.15,2016,90,32.22222222,57,13.88888889,73.5,23.05555556,13.75444444
CO,8.16,2016,88,31.11111111,53,11.66666667,70.5,21.38888889,13.71583333
CO,8.17,2016,90,32.22222222,54,12.22222222,72,22.22222222,13.67694444
CO,8.18,2016,86,30,65,18.33333333,75.5,24.16666667,13.6375
CO,8.19,2016,81,27.22222222,51,10.55555556,66,18.88888889,13.59805556
CO,8.20,2016,76,24.44444444,43,6.111111111,59.5,15.27777778,13.55833333
CO,8.21,2016,90,32.22222222,46,7.777777778,68,20,13.51833333
CO,8.22,2016,90,32.22222222,55,12.77777778,72.5,22.5,13.47833333
CO,8.23,2016,86,30,63,17.22222222,74.5,23.61111111,13.43777778
CO,8.24,2016,79,26.11111111,61,16.11111111,70,21.11111111,13.39722222
CO,8.25,2016,71,21.66666667,46,7.777777778,58.5,14.72222222,13.35638889
CO,8.26,2016,77,25,52,11.11111111,64.5,18.05555556,13.31527778
CO,8.27,2016,82,27.77777778,47,8.333333333,64.5,18.05555556,13.27416667
CO,8.28,2016,86,30,56,13.33333333,71,21.66666667,13.23277778
CO,8.29,2016,84,28.88888889,61,16.11111111,72.5,22.5,13.19138889
CO,8.30,2016,81,27.22222222,51,10.55555556,66,18.88888889,13.14972222
CO,8.31,2016,78,25.55555556,51,10.55555556,64.5,18.05555556,13.10777778
CO,8.01,2017,88,31.11111111,56,13.33333333,72,22.22222222,14.25861111
CO,8.02,2017,85,29.44444444,53,11.66666667,69,20.55555556,14.22527778
CO,8.03,2017,79,26.11111111,54,12.22222222,66.5,19.16666667,14.19138889
CO,8.04,2017,85,29.44444444,51,10.55555556,68,20,14.15722222
CO,8.05,2017,83,28.33333333,59,15,71,21.66666667,14.1225
CO,8.06,2017,74,23.33333333,54,12.22222222,64,17.77777778,14.0875
CO,8.07,2017,69,20.55555556,54,12.22222222,61.5,16.38888889,14.05194444
CO,8.08,2017,73,22.77777778,51,10.55555556,62,16.66666667,14.01611111
CO,8.09,2017,76,24.44444444,52,11.11111111,64,17.77777778,13.97972222
CO,8.10,2017,76,24.44444444,52,11.11111111,64,17.77777778,13.94305556
CO,8.11,2017,77,25,51,10.55555556,64,17.77777778,13.90611111
CO,8.12,2017,80,26.66666667,52,11.11111111,66,18.88888889,13.86861111
CO,8.13,2017,85,29.44444444,55,12.77777778,70,21.11111111,13.83083333
CO,8.14,2017,86,30,56,13.33333333,71,21.66666667,13.79277778
CO,8.15,2017,81,27.22222222,53,11.66666667,67,19.44444444,13.75444444
CO,8.16,2017,79,26.11111111,52,11.11111111,65.5,18.61111111,13.71583333
CO,8.17,2017,86,30,50,10,68,20,13.67694444
CO,8.18,2017,87,30.55555556,51,10.55555556,69,20.55555556,13.6375
CO,8.19,2017,94,34.44444444,55,12.77777778,74.5,23.61111111,13.59805556
CO,8.20,2017,89,31.66666667,61,16.11111111,75,23.88888889,13.55833333
CO,8.21,2017,85,29.44444444,56,13.33333333,70.5,21.38888889,13.51833333
CO,8.22,2017,81,27.22222222,52,11.11111111,66.5,19.16666667,13.47833333
CO,8.23,2017,87,30.55555556,58,14.44444444,72.5,22.5,13.43777778
CO,8.24,2017,86,30,53,11.66666667,69.5,20.83333333,13.39722222
CO,8.25,2017,89,31.66666667,54,12.22222222,71.5,21.94444444,13.35638889
CO,8.26,2017,91,32.77777778,56,13.33333333,73.5,23.05555556,13.31527778
CO,8.27,2017,89,31.66666667,59,15,74,23.33333333,13.27416667
CO,8.28,2017,90,32.22222222,53,11.66666667,71.5,21.94444444,13.23277778
CO,8.29,2017,91,32.77777778,56,13.33333333,73.5,23.05555556,13.19138889
CO,8.30,2017,89,31.66666667,55,12.77777778,72,22.22222222,13.14972222
CO,8.31,2017,85,29.44444444,55,12.77777778,70,21.11111111,13.10777778
CO,8.01,2018,85,29.44444444,52,11.11111111,68.5,20.27777778,14.25861111
CO,8.02,2018,91,32.77777778,53,11.66666667,72,22.22222222,14.22527778
CO,8.03,2018,86,30,65,18.33333333,75.5,24.16666667,14.19138889
CO,8.04,2018,86,30,63,17.22222222,74.5,23.61111111,14.15722222
CO,8.05,2018,86,30,61,16.11111111,73.5,23.05555556,14.1225
CO,8.06,2018,83,28.33333333,57,13.88888889,70,21.11111111,14.0875
CO,8.07,2018,88,31.11111111,54,12.22222222,71,21.66666667,14.05194444
CO,8.08,2018,84,28.88888889,53,11.66666667,68.5,20.27777778,14.01611111
CO,8.09,2018,90,32.22222222,55,12.77777778,72.5,22.5,13.97972222
CO,8.10,2018,89,31.66666667,55,12.77777778,72,22.22222222,13.94305556
CO,8.11,2018,92,33.33333333,53,11.66666667,72.5,22.5,13.90611111
CO,8.12,2018,90,32.22222222,52,11.11111111,71,21.66666667,13.86861111
CO,8.13,2018,90,32.22222222,51,10.55555556,70.5,21.38888889,13.83083333
CO,8.14,2018,84,28.88888889,55,12.77777778,69.5,20.83333333,13.79277778
CO,8.15,2018,88,31.11111111,54,12.22222222,71,21.66666667,13.75444444
CO,8.16,2018,88,31.11111111,54,12.22222222,71,21.66666667,13.71583333
CO,8.17,2018,87,30.55555556,57,13.88888889,72,22.22222222,13.67694444
CO,8.18,2018,85,29.44444444,56,13.33333333,70.5,21.38888889,13.6375
CO,8.19,2018,79,26.11111111,51,10.55555556,65,18.33333333,13.59805556
CO,8.20,2018,77,25,47,8.333333333,62,16.66666667,13.55833333
CO,8.21,2018,76,24.44444444,51,10.55555556,63.5,17.5,13.51833333
CO,8.22,2018,80,26.66666667,55,12.77777778,67.5,19.72222222,13.47833333
CO,8.23,2018,89,31.66666667,56,13.33333333,72.5,22.5,13.43777778
CO,8.24,2018,89,31.66666667,56,13.33333333,72.5,22.5,13.39722222
CO,8.25,2018,90,32.22222222,60,15.55555556,75,23.88888889,13.35638889
CO,8.26,2018,94,34.44444444,56,13.33333333,75,23.88888889,13.31527778
CO,8.27,2018,90,32.22222222,64,17.77777778,77,25,13.27416667
CO,8.28,2018,86,30,49,9.444444444,67.5,19.72222222,13.23277778
CO,8.29,2018,90,32.22222222,46,7.777777778,68,20,13.19138889
CO,8.30,2018,90,32.22222222,56,13.33333333,73,22.77777778,13.14972222
CO,8.31,2018,89,31.66666667,59,15,74,23.33333333,13.10777778
CO,8.01,2019,83,28.33333333,60,15.55555556,71.5,21.94444444,14.25861111
CO,8.02,2019,88,31.11111111,57,13.88888889,72.5,22.5,14.22527778
CO,8.03,2019,96,35.55555556,59,15,77.5,25.27777778,14.19138889
CO,8.04,2019,93,33.88888889,60,15.55555556,76.5,24.72222222,14.15722222
CO,8.05,2019,89,31.66666667,63,17.22222222,76,24.44444444,14.1225
CO,8.06,2019,95,35,57,13.88888889,76,24.44444444,14.0875
CO,8.07,2019,88,31.11111111,63,17.22222222,75.5,24.16666667,14.05194444
CO,8.08,2019,83,28.33333333,61,16.11111111,72,22.22222222,14.01611111
CO,8.09,2019,96,35.55555556,60,15.55555556,78,25.55555556,13.97972222
CO,8.10,2019,95,35,65,18.33333333,80,26.66666667,13.94305556
CO,8.11,2019,81,27.22222222,62,16.66666667,71.5,21.94444444,13.90611111
CO,8.12,2019,91,32.77777778,60,15.55555556,75.5,24.16666667,13.86861111
CO,8.13,2019,88,31.11111111,53,11.66666667,70.5,21.38888889,13.83083333
CO,8.14,2019,91,32.77777778,55,12.77777778,73,22.77777778,13.79277778
CO,8.15,2019,95,35,55,12.77777778,75,23.88888889,13.75444444
CO,8.16,2019,91,32.77777778,57,13.88888889,74,23.33333333,13.71583333
CO,8.17,2019,90,32.22222222,60,15.55555556,75,23.88888889,13.67694444
CO,8.18,2019,89,31.66666667,57,13.88888889,73,22.77777778,13.6375
CO,8.19,2019,96,35.55555556,57,13.88888889,76.5,24.72222222,13.59805556
CO,8.20,2019,98,36.66666667,58,14.44444444,78,25.55555556,13.55833333
CO,8.21,2019,82,27.77777778,64,17.77777778,73,22.77777778,13.51833333
CO,8.22,2019,90,32.22222222,53,11.66666667,71.5,21.94444444,13.47833333
CO,8.23,2019,87,30.55555556,62,16.66666667,74.5,23.61111111,13.43777778
CO,8.24,2019,90,32.22222222,51,10.55555556,70.5,21.38888889,13.39722222
CO,8.25,2019,97,36.11111111,58,14.44444444,77.5,25.27777778,13.35638889
CO,8.26,2019,89,31.66666667,56,13.33333333,72.5,22.5,13.31527778
CO,8.27,2019,77,25,49,9.444444444,63,17.22222222,13.27416667
CO,8.28,2019,94,34.44444444,47,8.333333333,70.5,21.38888889,13.23277778
CO,8.29,2019,88,31.11111111,63,17.22222222,75.5,24.16666667,13.19138889
CO,8.30,2019,84,28.88888889,53,11.66666667,68.5,20.27777778,13.14972222
CO,8.31,2019,91,32.77777778,55,12.77777778,73,22.77777778,13.10777778
CO,8.01,2020,88,31.11111111,59,15,73.5,23.05555556,14.25861111
CO,8.02,2020,83,28.33333333,56,13.33333333,69.5,20.83333333,14.22527778
CO,8.03,2020,85,29.44444444,53,11.66666667,69,20.55555556,14.19138889
CO,8.04,2020,88,31.11111111,56,13.33333333,72,22.22222222,14.15722222
CO,8.05,2020,91,32.77777778,58,14.44444444,74.5,23.61111111,14.1225
CO,8.06,2020,91,32.77777778,57,13.88888889,74,23.33333333,14.0875
CO,8.07,2020,98,36.66666667,53,11.66666667,75.5,24.16666667,14.05194444
CO,8.08,2020,96,35.55555556,64,17.77777778,80,26.66666667,14.01611111
CO,8.09,2020,98,36.66666667,63,17.22222222,80.5,26.94444444,13.97972222
CO,8.10,2020,86,30,56,13.33333333,71,21.66666667,13.94305556
CO,8.11,2020,93,33.88888889,56,13.33333333,74.5,23.61111111,13.90611111
CO,8.12,2020,93,33.88888889,53,11.66666667,73,22.77777778,13.86861111
CO,8.13,2020,95,35,56,13.33333333,75.5,24.16666667,13.83083333
CO,8.14,2020,90,32.22222222,59,15,74.5,23.61111111,13.79277778
CO,8.15,2020,92,33.33333333,52,11.11111111,72,22.22222222,13.75444444
CO,8.16,2020,95,35,57,13.88888889,76,24.44444444,13.71583333
CO,8.17,2020,94,34.44444444,57,13.88888889,75.5,24.16666667,13.67694444
CO,8.18,2020,97,36.11111111,60,15.55555556,78.5,25.83333333,13.6375
CO,8.19,2020,94,34.44444444,60,15.55555556,77,25,13.59805556
CO,8.20,2020,89,31.66666667,56,13.33333333,72.5,22.5,13.55833333
CO,8.21,2020,93,33.88888889,58,14.44444444,75.5,24.16666667,13.51833333
CO,8.22,2020,96,35.55555556,57,13.88888889,76.5,24.72222222,13.47833333
CO,8.23,2020,94,34.44444444,57,13.88888889,75.5,24.16666667,13.43777778
CO,8.24,2020,95,35,64,17.77777778,79.5,26.38888889,13.39722222
CO,8.25,2020,97,36.11111111,63,17.22222222,80,26.66666667,13.35638889
CO,8.26,2020,91,32.77777778,62,16.66666667,76.5,24.72222222,13.31527778
CO,8.27,2020,94,34.44444444,57,13.88888889,75.5,24.16666667,13.27416667
CO,8.28,2020,79,26.11111111,61,16.11111111,70,21.11111111,13.23277778
CO,8.29,2020,78,25.55555556,51,10.55555556,64.5,18.05555556,13.19138889
CO,8.30,2020,91,32.77777778,57,13.88888889,74,23.33333333,13.14972222
CO,8.31,2020,83,28.33333333,43,6.111111111,63,17.22222222,13.10777778
